"id","name"
18456564967381,"Fixed CTA's to configurable dealsettings"
18548064650944,"Providers on Springest like Hosts on AirBnB"
18553294501335,"Moved from Loket to NMBRS ■□□□□"
18549627879950,"Springest Chrome extension"
18561442223317,"Go Bugs Fixed - Parte Uno"
18631854412530,"Migrate model callbacks to after_commit"
18631775881843,"API in UK Copied"
18721194393169,"Pipeline reorganized"
18735334614478,"Organised Team Night + Day 2015 ■■■■■"
18841979649858,"Awesome Pipeline Push Email"
18830879178259,"Added Reviews published email"
18830879178273,"Added complete profile email after 1 week"
18830879178287,"Added Trainings Imported email/flow"
18830879178303,"Issues solved in existing emails & notifications"
18830879178319,"Admin email section improved"
18844975543924,"Added Incompany tender not sold email"
18834449138745,"Monthly Provider / Trainer Meetup organized"
18825161525099,"Messages and mails in Intercom set up"
18924311595736,"Recht.nl Domain live"
18928270232059,"■■■■■ Organised NewCo - 7/11"
18928270232085,"100 potential leads generated via whitepaper ■■□□□ "
18927905506348,"supl"
18955684285850,"Courseboards auto updated with correct DATA"
19020128831581,"Whitepaper with lead gen tool on site"
19023171466305,"Booking Request Manager for Domain Users live"
19042684402336,"Reactivation Mail 2 sent out (opleidingsbudget edition)"
19099669613841,"View caches optimized"
19099669613877,"Route translations in yml files"
19205345679447,"Job and Talent cooperation realised"
19205345679454,"TUV renewal Owned"
19213691607160,"Completed issues archive"
19422083889074,"90% coverage alternative providers found for new NCOI group"
19428116525548,"Created Users projects"
19437416453002,"Linked all invoices to single Moneybird"
19422083889198,"B&U media upgraded"
19494022421350,"New Mediapartner Focuslist"
19535681048037,"supply roadmp"
19540787702590,"Go Business Case Aegon shared"
19555437393822,"ROC.nl cooperation live "
19665823398396,"Existing Mediapartners Optimise list"
19660467513195,"funnystrings"
19749337893832,"Berliner Morgenpost cooperation realised"
19749337893835,"Meinestadt cooperation realised"
19749337893843,"Jobbörse cooperation completed"
19749339184682,"Juristischer Gedankensalar (blog) cooperation realised"
19749337893852,"Ü50 Forum cooperation realised"
19752618901711,"Haml2slim"
19858442757684,"Incompany Tender follow up improved"
19752333671451,"Supply backlog issues solved"
19877855361632,"ab_031_simplified_incompany_form"
19861583130679,"Streaming HTTP enabled"
19957778538189,"♲ ☁ Improved flyer-flow for Swag"
19958135425769,"Responded to NCOI make or buy threat ■■■■□"
19975453380727,"fixed nil/none location_id for trainings"
19999064349727,"Created Self Service Possible projects"
20067412166721,"IT Jobboard cooperation realised"
20067412166731,"Jobrobot cooperation realised"
20091180358928,"Domain users streamlined"
20207787668302,"Added PE Points/Hours to training data"
20226068466965,"ab_030_opleidings_budget_cta"
20330969665229,"Get 10 leads to Negotiation  □□□□□"
20471750775064,"Marvia rolled out"
20470099006371,"Bookboon integrated in App Market or Vattenfall"
20580995823345,"cleaned up email settings for provider users"
20580074714785,"Vattenfall Germany SAP Connection live ■□□□□"
20580074714796,"Vattenfall Coaches live ■□□□□"
20699826140510,"Go Helpdesk improved with 3 key articles ■■■■■   "
20890948681040,"SOI Coding added ■■■■■"
20909574172236,"Incoming Booking API added ■■■□□"
20911117671114,"Link to provider terms  added to API □□□□□"
20911117671127,"Vattenfall OLC code Implemented ■■■■□"
20927720966488,"Faber / Tracé cooperation defined  + transferred ■□□□□"
21004665313432,"Smash all the bugs"
21015505373664,"Add incompany CTA for training page views for incompany trainings with no-deal"
21106411918958,"Admin SSI - Self Service Impossible"
21108905808851,"Trainings API updated"
21173667338876,"PE Tool used for Go, Supply, Users and Rainmakers projects ■□□□□"
21290802806907,"Geocode sidekiq errors fixed"
21300986251580,"Data cooperated with Materna / Sofia 24"
21418825891915,"Recht.nl PE tool phase 2: data displayed in frontend"
21418917849720,"Protection added to metrics dashboard"
21547084924614,"SSO via SAML researched"
21547084924634,"Hema connected through SSO"
21553523146471,"Improved usage of intercom"
21685254924019,"Phone Menu Implemented ■■■■■"
21866176282909,"End of 2014 newsletters sent"
21868774445278,"HRCommunity.nl Courseboard shipped"
21866176282946,"Mediapartner Helpdesk Self Serviceable ■■□□□ "
21872795339866,"Vattenfall UK preferred suppliers signed"
21872795339871,"CAK Go: Agreement with 5 key providers for a discount"
21872795339876,"CAK Go: Agreement with 20 other providers for a discount"
21869847502942,"Deutschlandjobs24 gone live"
21869847502945,"Timeworkers.de gone live"
21862150632295,"☁ Set up new contents Moneybird >Bookkeeping & invoicing"
21882299379218,"SSP: MVP'd redirecting user chatbox"
21874071447857,"≡ SSI impossible tags issues"
21896716725416,"Bottlenecks in app investigated"
21972534309798,"SSP: order history live ■■■■□"
21974255147515,"Bottlenecks in app investigated □□□□□"
21839548786718,"Elastic Search testable subject page delivered"
22007912521410,"Bisc CourseBoards live"
22088108778027,"SkilledUp API exchange implemented"
22098240642783,"Future Go UK Sales"
22103265222682,"SSP: unconfirmed booking reminder mail live"
22094112762084,"Automated SSA dealsetting flow"
22279875784978,"✪ Providers Sprint"
22513863260464,"HU Go Live"
22496540920489,"HEMA Academie partnership defined ■■■■■"
22499179244299,"Go/provider Email flows related to data changes"
22499179244310,"Added booking ready % and course completeness CTA's"
22529465146436,"NCOI new deal negotiated and signed ■■■■□"
22607060129505,"XS2Talent Integrated"
22776912674643,"SSS: MVP'd ms activity reviews ■■■■■"
22849299937198,"☁ Installed Rabobank SEPA payments for MBv2"
22866919493604,"♲ News alert Courseware - CAK distributed ■■□□□ "
22866919493628,"Updated Go portal to sell the sizzle"
22942860691212,"Overview of product updates like Intercom"
22942860691261,"Added incompany info to admin dashboard"
22942860691299,"Added question tenders overview to admin dashboard"
22947204391822,"Added price discount per course per domain to the importer"
22947204391835,"EDU-DEX: Automated Data import to Springest"
22988853960691,"Confirmation mails optimized"
22985924926493,"Training tracks / Learning paths"
23048688337479,"≡ data support / importer improvements"
23049163121427,"SSS: booking status in order history ■■■■■"
23066554255763,"Move brochure confirmation mail and its followups to our codebase"
23101809639261,"Disabled click deals in NL"
23107441693347,"Bisc private Courseboard live"
23112856833597,"Create reporting for TY page quality"
23101809639359,"Automated invoicing for subject bannering"
23147030650500,"Subject management made more scalable"
23228742030896,"Created easily shareable report with NIDAP LMS research"
23228742030911,"Prepared HR Research NIDAP ■■■■■  "
23223140218210,"Clean Admin accounts of non-employees"
23279729342388,"Deployed booking cancellation"
23398167084456,"≡ CourseBoard Optimization List"
23497580804736,"HU features implemented"
23613335328569,"Trainings overview for Site owners"
23614929926905,"HEMA Academie Courseboard ■■■□□"
23710125737760,"Email configurations"
23720711567477,"Stoof Go signed ■■■□□"
23846787577823,"Dev Q1 plan written"
23975034447502,"Medical PE tool mediapartner Acquired"
24078617822571,"XS2Talent Project Agreements"
24082138790363,"Managementsite Courseboard live"
24201440184316,"Events as a new location-type on Springest"
24221215935103,"Marvia leads integrated □□□□□"
24210218523919,"New CourseBoards launched based on PE tool □□□□□"
24210218523949,"500 potential SME leads identied ■□□□□"
24221215935122,"UX'ified post-conversion sign-in"
24234312980682,"Pilot Integration Carrieretijger live"
24234312980685,"Stadvacaturebank Pilot campaign Live & Evaluated ■■■■□"
24234312980694,"Adwords €1,5k profit weekly reached □□□□□"
24311260414330,"BOVNL 2014 nacampagne"
24311260414353,"ANBO partnership possiblities explored"
24319991540176,"Radio campaign Q1-15 aired ■■■■□"
24330314699621,"Improved Statistics email in system"
24312384542424,"Dogfood Startups Go launched"
24354749394583,"90% positive feedback reached with provider support"
24418228714745,"Registered to CBP ■■■□□"
24464627165875,"Post-process incorrect conversion email addresses"
24464601742439,"Help Item scalability improved ■■■■□"
24459810701831,"Automatiseringgids.nl upgraded with CourseBoard + SpringSense "
24465743160390,"Active"
24465743160392,"-----------------------------------------------"
24465743160394,"Need defining"
24465743160398,"----------------------------------------------"
24465743160402,"----------------------------------------------"
24545918442931,"Implemented Marvia for DE"
24553550330718,"BOVNL2014 reviews added to springest"
24560936003567,"Reporting tool live"
24566703194080,"Add deeplinks booking confirmation emails"
24564989728164,"Active AB tests"
24572819096193,"NCOI and labels updated Q1 2015"
24572070365014,"Mediapartner traffic / impressions added as metric for providers"
24572819096212,"An overview of mediapartners in admin visible for providers"
24572070365074,"Linked SkilledUp API to importer"
24572622646613,"Rainmaker OKR's Q1-15 set"
24689962531198,"Hutten Go Signed □□□□□"
24701728787340,"IncompanyTenders usability improved"
24703854355615,"Marvia leads integrated — users"
24697510317418,"Marvia leads integrated — buyable"
24697510317433,"Table view for conversions overview in admin"
24845983392404,"Bugs Fixed Winter Edition ■■■■■"
24949239133566,"Cordaan Bookable Go Live"
25087763632331,"Tested HR / Learning SaaS tools Go partnering like Bookboon"
25095853129856,"Workday integration explored"
25107974935337,"Fixed all the contract shit"
25238314152700,"Q1 OKRs Users defined"
25229784255898,"Bundled gems updated"
25243617768208,"Google Apps login for Users implemented"
25244828500562,"Leads mobile app for Providers shipped"
25244828500587,"HR Growth plan written and communicated"
25246821058539,"Dev trial process documented"
25238314152757,"Fine-tuning tasks Recht & HRcommunity"
25228745872962,"Nive updated with EDU-DEX"
25257398046680,"AMweb courseboard live"
25351289287859,"Support cut down"
25577176189458,"Killed Incompany as service a for providers"
25479299071341,"Erik onboarded ■■■■□"
25620036337853,"Partnership Intelligence Group (NRC) integrated Learnmatch"
25700987025358,"≡ Support conversations improvement"
25738082700892,"Meetup for Trainers & Partners"
25702274540238,"HEMA Academie integration defined and transferred to Go"
25730249677150,"Improvements to invoicing lay-out in MB"
25732677252106,"Approached all NetDimensions customers"
25851315972576,"≡ Trainer Ideas"
25875097427876,"Shared popular data results with Supply and Rainmakers"
25875231150951,"Pro tool live"
25875231150963,"Pro prospects outreached"
25762090437904,"All UK providers with a deal having a signed SSA"
25876061090703,"Planned improvements for Webhook / Courseware"
25876061090706,"Security issue solved on Webhook data"
25886168210586,"☺Go Happiness - Stork"
25886168210591,"....................  PROVIDER PR  .................................."
25886168210597,"☺Go Happiness - CAK"
25886168210599,"☺Go Happiness - Aegon"
25886168210601,"☺Go Happiness - Sanoma"
25886168210603,"☺Go Happiness - Vattenfall "
25886168210615,"∴ ☺Go Happiness Lists "
25867345407299,"Orphans from top 200 subjects annihilated"
26032241813382,"Bookings cancellable through API"
26047172223189,"TEST Shortkeys"
26154309438278,"Miriam Trial"
26276841325397,"Implemented a better internal meeting structure"
26270829061424,"1 GRD done with everyone by Detmar"
26278698594363,"1 GTD done with everyone "
26271147949982,"Product Lunch Meeting Notes"
26270829061639,"XSD for API"
26277814476471,"Robeco Go signed ■□□□□ "
26280572803169,"ramon onboarded"
26313644000971,"Ramon onboarded ■■■■□"
26416989030389,"Go frontend bugs fixed"
26416989030405,"Go backend bugs fixed"
26416989030418,"Go email bugs fixed"
26419161526034,"Launched invite colleague option ■□□□□"
26416817179850,"Requested signed contract for deal providers in DE"
26422050306007,"Automated Go KPI ■□□□□"
26422050306129,"Implemented Go Sales 2.0"
26422050306144,"Added Corporate Tracker data to Go Portal"
26554197371312,"Bisc public Courseboard live"
26560696963624,"Improved DEV KPIs"
26556016353120,"Integrated data completeness metric on Training Edit page"
26565403215537,"✪ Go Customer Projects"
26580418077025,"Activity feed streamlined for Go □□□□□"
26580418077086,"All data visible for Go □□□□□"
26803959644433,"Mails of the day"
26803959644464,"Go + Courseboard agreements listed per customer / prospect □□□□□"
26799463203020,"≡ api data improvements"
26801055422337,"Pro prospects identified"
26817227136871,"Pro portal live"
26814622793592,"Springest Pro Validated"
26799463203068,"Sites overview for providers"
26904697517409,"Meeting room energised"
26794758065821,"24sessions trainer products integrated"
26829397291890,"Pro invite live ■■□□□"
26832538641732,"Integrated with aNewSpring"
26905753749832,"Fake reviews"
27029792237510,"Helpdesks for Go, providers and MP's synced □□□□□"
27036367671922,"Customizable homepage strings per domain"
27030971320896,"XS2Talent Go signed ■■■■■"
27030971320904,"USG / Gilde-BT data deal closed"
27029792237587,"50 Pro prospects interviewed"
27028280336363,"♲ Second great HRD round table organised ■□□□□ "
27035224480849,"Top subjects 1 - 10 covered with multi deals (Leads & Bookings). At least 60% of the providers "
27118093077811,"Enabled domain users / site admin to select providers for their site"
27030971320998,"Randstad Bookable Go Live  ■□□□□"
27030971321024,"Nibe SSV with deal on Aegon Go"
27030971321056,"Add Plusport as a partner"
27030971321082,"Go Partner Template"
27127429677906,"Set up email campaign to target group 'popular providers'"
27220838734625,"Sync provider helpdesk NL and DE with Go"
27220838734655,"Have all providers signed the T&C's"
27220296638288,"20 PE point organisations live  □□□□□"
27225598649346,"Damen Go Signed ■□□□□"
27235221149536,"Rollout certificates to providers"
27340854074770,"New dev setup"
27340625080831,"XpertHR & RBI partnership closed ■■■■□"
27344352311398,"Trainers in review form live"
27350922541309,"⌘ Pro Tactical & Projects"
27332552476854,"≡ PE point organisations"
27446832611603,"Multiple emails per user account"
27460449142290,"Set up ElasticSearch cluster on Rackspace"
27460449142293,"Set up Staging ElasticSearch cluster on AWS"
27459661937075,"≡ Trainers to add / convert / find"
27465907337816,"tempo team MP signed  ■□□□□"
27470178604344,"Trainers validated"
27452990852118,"Got 100 providers live with PE data"
27551706536812,"--------------- Rollout projects ---------------"
27456475256140,"Press release about free Go option distributed ■■■■■   "
27456475256173,"News alert XS2talent distributed ■■■■■ "
27684352432584,"Studytube trainers integrated  ■□□□□"
27684352432621,"Dutch Training Professionals trainers integrated"
27680521619153,"Courseboard homepage, categories & subjects indexed"
27803692238679,"Providers with bookings enabled having their T&A filled"
27692605804391,"♲ Pro Future Projects"
27692605804399,"Go Sales Template/playbook ■□□□□"
27963880602868,"Added 20 PE-organisations to Springest"
28244115763426,"All companies in corporate tracker"
28218884955678,"Sign up 25 top SB providers signed up"
28218884955695,"VvAA providers approached"
28218884955713,"Err:509"
28253339975826,"------------Data support-----------"
28253339975828,"------------Lists-----------"
28258794133509,"One German Go signed"
28258794133516,"Completed DE Helpdesk on GO"
28258794133519,"Set up corporate tracker for 25 german companies"
28392164777957,"price_info, rating and starting_dateplace added to LM API Training endpoint"
28472497719656,"Monthly aligned with Master"
28478783708602,"Followup mails for SB conversions"
28473399597019,"Incompany sales training organised"
28567818601856,"Approached Qualified Go Companies from Tracker"
28567818601891,"Added 1001 qualified companies to PLD & Tracker"
28562974754070,"---------------- SMOOTH OPS ----------------"
28562974754073,"▶▶▶ GERMANY MARKET ◀◀◀"
28562974754076,"------------------ RAINMAKERS ------------------"
28562974754079,"▶▶▶ ORGANIZATIONS ◀◀◀"
28572181869213,"Default pricing for Go sites implemented"
28572181869265,"Google apps login for admin"
28565869693897,"♲ Stock with cool shareable images for blog posts created □□□□□ "
28660499134283,"Accare Go Signed ■□□□□ "
28754600343824,"Job server disk space issues resolved"
28741097879117,"OKR's Q2 communicated"
28776289446750,"NS Go Signed ■□□□□"
28771702250295,"♲ News alert SuccessFactors distributed □□□□□ "
28771702250332,"Go Business Case CAK created "
28872780453498,"Got 100 trainers live on Springest"
28881665262235,"Siemens NL Enterprise Go Signed"
29002800536242,"ⓟ To email / call"
29017324548272,"∴ Go Customer Tactical"
29017324548292,"∴ Go Customer Governance"
29007443412107,"☺ Go Customer Roles"
29088399282928,"Did 3 GTD knowledge meetings with David Allens"
29095049057336,"Elasticsearch implemented"
29095049057341,"AWS Stack ready"
29095049057346,"Manageable hosting stack delivered"
29095049057375,"Continuous delivery set up"
29095049057378,"Let's talk hosting options meeting"
29095910904952,"KK's Smooth Op's Dennis"
29089933060854,"Studytube trainers imported"
29089035647272,"Added 10+ trainers from 5 providers"
29215126842664,"≡ Go helpdesk articles list"
29204690220398,"Reached out to all PE-orgs to push Springest"
29192171791246,"Lists 2.0 live □□□□□"
29301927132501,"Trainers review feature rolled out"
29286437643327,"♲ Successfully shared 'Geen tijd om te leren' cartoon ■■■■□ "
29313521383654,"Elasticsearch tested and implemented"
29326565551543,"Display service types in subject training snippets"
29406865975379,"Add all 37 PE organisations as Keurmerken"
29416533490790,"Customer Sales project(s) defined"
29411899909282,"David Allen GTD's executed"
29426442278144,"Improved alert styling"
29415119384056,"Abbott Go Live ■□□□□"
29413197983872,"80% of backdated providers with 0 dealsetting payed their invoices"
29454825397996,"Re-open loop with non-helped QA askers"
29410303410402,"Free leads backdated"
29454825398055,"Ensured reviews get auto-published"
29460824389982,"Go Business Case published"
29410303410424,"Intercom messages and emails reviewed"
29410303410433,"Killed free in-company deals"
29410303410451,"Killed free brochure deals"
29521422096681,"Rainmaker OKR's Q2 set"
29512216047552,"User Sales reps hired"
29525725594020,"HRcommunity moved forward with 2 shipped tasks"
29543473633059,"Pro pre-filled with anonymized member data"
29517981201281,"ECN Go signed ■□□□□"
29518759447671,"Trainer backlog issues solved"
29654860945046,"GoogleFonts stubbed in test environment"
29657416166385,"DB writes/diskspace reduced"
29750781956595,"[Possible] Add + and - fields to reviews □□□□□"
29753738098299,"Domains configurable with bookable trainings ■■■■□"
29785325052950,"Established a correct and up-to-date balance in Moneybird ■■■□□"
29808544481677,"Laatsteplekken datapartnership closed"
29856235805527,"Public booking approval flow tested/implemented"
29874333305597,"Fetched user data from LI while we can"
29808544481726,"NU.nl / NUwerk crowbarred for Widget & Monsterboard"
29808544481743,"Sanoma conversion deck done"
29808544481787,"≡ BOVNL 2015 ideas"
29935525566227,"All domains added to staging stack"
29928280786392,"Users single signon deployment"
29930244713744,"♲ Created rewarding referral strategy"
29930244713761,"♲ Created Go banners per subject or category"
30035232008537,"Go Business Case Stork shared ■■■■■ "
30271989717424,"issues fixed in Trainer import rake task"
30388546869144,"Users Q2 — 10 UX tasks shipped"
30392862030217,"Small project ideas"
30390772644013,"Split up NCOI labels Go/public"
30388546869193,"Add multi to review trainer dropdown"
30392408355948,"5 key accounts signed"
30388955441898,"♲ New Go lead generating whitepaper created □□□□□ "
30389470524461,"Study Agreements confirmable □□□□□"
30402636059566,"SGG Go Signed ■□□□□"
30402636059569,"CBR Go Live ■■■■■"
30387335433217,"Rolled out booking cancellation"
30387335433232,"Rolled out BOVNL reviews"
30387335433236,"Rolled out domainable admin "
30387335433240,"Updated Mediapartner portal page"
30419634937766,"Users Q2 — 2 internal tool++ defined"
30419634937777,"Users Q2 — 3 €1000 wins defined"
30430378854932,"Organised SpringFest 2015"
30492230054559,"High Potential Quick win Mediapartners Identified"
30492230054562,"---------- Focus Projects ----------"
30504048299530,"Pro Launch Rolled out ■■□□□"
30492230054589,"Mediapartner sales process improved"
30504774479111,"Rik's non-project tasks"
30492230054592,"------------- Alignment Projects -------------"
30492230054594,"------------- Rainmakers Projects ----------"
30504007953247,"Go Q2 List"
30500678699032,"Distributed Learntostartup press release ■□□□□ "
30616986684727,"Fix acceptance testing with JS"
30625411934571,"Made Go Sales Funnel measurable"
30617411754554,"ARPU drop since 31-jan investigated"
30626319813626,"Won Startup of the year award - Computable ■■■□□  "
30650581187997,"Internal notification project"
2354215124397,"Data / Scraping"
30732454811066,"Track mail click through to Demo & portal"
30730362804202,"Organised HR + procurement events with BanenRuil ■■■■■   "
30768994426369,"Got Springest Featured in Amsterdam Startup City vid ■■■■■ "
30823704079509,"MonsterBoard deal closed"
30973649372917,"Reporting — file upload live"
30973649372932,"Pro & Reporting enabled on Recht.nl"
30972542080359,"Top 30 UX fixes"
30994867484064,"Reed business changed to ncoi-techniek"
31002184761465,"Improve setting default points_target for Reporting"
31138198503557,"Implemented review tool"
31231878365149,"Hosted Amsterdam NewCo on June 5"
31221503039848,"Banenruil Learnmatch integrated "
31468155663205,"Pending approvals remindable"
31479467378534,"Emailed providers with SSC and more than 5 SB's  to activate services □□□□□"
31480394257110,"Rate-limited Yahoo slurper"
31435539987021,"Mastersofservice partnership closed"
31435539987024,"Nederlandinbedrijf partnership closed"
31435539987054,"recurring tasks"
31590597157532,"Springest featured in Amsterdam Startup Inspiration book ■■■■■ "
31576433199776,"ZZP4growth revitalized"
31576433199814,"Jobrapido deal closed"
31575137357424,"Impraise setup and launched to test"
31590597157578,"❤ Sofie's roles"
31713826919700,"≡ Q2 Chain of Wins"
31713997531051,"Emails fixed for owning trainings on Go Sites"
31713997531057,"Optimisations for Go Training overview"
31713826919728,"Got LinkedIn API access for Discover"
31723251628487,"educational startpagina's campaign live"
31723253131208,"---------------- Users Projects -------------"
31719699370345,"Activated services for 10 top SB providers"
31821347462619,"≡ EDU-DEX Providers"
31830010043352,"Partnership Slim Media Groep closed "
31810792416456,"Set OKRs for Smooth Operations"
31913315378529,"Called 10 providers with SSC on, but deal off"
31913315378538,"Called 20 providers who received a question "
31913315378544,"Called 10 DE providers to sell a not-bought Incompany request"
31913315378548,"Sent out incompany campaign for DE providers"
31914192829578,"♲ Brought Holacracy-implementation to the next level"
31916025824161,"Pro & Reporting tool tested"
32000833206175,"OKR's Q2mayjune communicated"
32039840469560,"Reporting — XLS downloads live"
32000833206246,"≡ HR / Learning SaaS tools"
32039443200050,"Leveraged press release Free Go ■□□□□ "
32038540587727,"Fix current data in Corporate Tracker"
32039488293042,"Hema Academie integration live with Launching customer"
32039443200086,"Rollout trainings overview ■■■■■ "
32034101409436,"Optimize Adwords for Incompany "
32008943268481,"Careerwise live with RSS"
32008044753354,"Communicated ORKs Q2 for Smooth Operations"
32072189034067,"Tested Perdoo as OKR tool"
32157052159023,"Q2 OKRs Users defined"
32151731134222,"DTP trainers integrated"
32157891087443,"Got article published on HR Praktijk ■■■■■  "
32149952778320,"∅ Became a master of inboxes"
32197479857158,"-------------------------------------------------------"
32182150081958,"♲ Set up Pro inbound funnel ■□□□□ "
32252067257096,"Flexservice partnership crowbarred and transferred"
32268267725167,"Following up on Pro leads from PLD ■■■□□"
32269529778064,"Sales Data visible in Helpscout"
32269529778096,"Visibility of Roles improved"
32269529778115,"Automate KPI Generation for Go"
32345677618182,"≡ Springest Learning Trends Ideas"
32669848036873,"Jobbörse.com cooperation realised"
32669453210701,"Mediapartner Validator & Kingpin meeting"
32672608139416,"Miriam onboarded in Development"
32672608139475,"Dev OKR's Q2 set and communicated"
32672608139479,"Dev OKR's Q2 set and communicated"
32666122105309,"Search and Filter issues solved"
32662814253536,"First Huris SF client live ■■■□□"
32690323219704,"Enabled partners to load data from ES snapshot of all trainings per site"
32798295151689,"Solution for Huris vs Springest integration"
32797554989666,"Trainers Overview v1 Delivered"
32974075418119,"Bookingblitz validated"
32971336176193,"Added exclamation for incomplete price"
32972851086659,"Vacatures.nl Courseboard live"
32974802151492,"Orphans added to subject stats"
32972230387393,"≡ Providers to approach and sign up for paid services"
32979834522749,"Flexnieuws integration signed"
32979268158683,"Libelle Academy Go live"
33028811609648,"Implemented a recruitment pipeline tool"
33028811609695,"≡ Angry Monkey admin review"
33063383448072,"Vacation prepared"
33066071323856,"Signed 10 of the top 100 SB generating providers up for paid services "
33064805088843,"Improved users navigation in admin menu"
33096131562194,"Executed Bookblitz on 2 subjects"
33167237061550,"Fixed group booking system"
33166198858990,"Traffic Replication Session Support and Non-GET Requests Fixed"
33166177469283,"Tested new API Marvia"
33153343353062,"Trial Anne Nynke for Expedition Leader"
33178853644578,"Helpdesk UI in admin"
33206065351673,"Kill brochure deals where min revenue is < €5"
33285851595237,"Go Demo Requests"
33283912779635,"Delivered Annual Report 2014"
33423715627079,"Intercom setup improved for trainers role"
33470565877281,"Trial Michiel for Expedition Leader"
33490668405880,"≡ Landingpage ideas"
33516814578018,"Linkedin Lead Accelerator deal closed"
33522661373769,"Made 75% of the incoming invoices & journal entries recurring and automagic in Moneybird"
33540350627706,"Comment field added to SB brochure form"
33631905986430,"Ideas about Pro"
33615724341304,"✎ Devblog Ideas Backlog"
33779645651215,"Data quality info pushed to intercom"
33768077116963,"Courseboard category & subject inheritance configurable"
33744967173052,"Started and added 5 terms to GTD FAQ on Internal Helpdesk"
33779700965798,"Q2 possible projects"
33856904761028,"Holacracy Meetup July 15 organised ■■■■■  "
33951898606600,"Killed survey nidap on Thank you-page"
33725494589450,"AWS Stack documented"
33960233005193,"AWS Stack in production"
33959223555600,"Contacted UK booking providers to update their trainings"
33974976986167,"Training overview for providers optimised"
33951898606642,"NIDAP HR Research Release distributed ■■■■■ "
33951898606680,"!F "
33957727058901,"Improve assets size & speed (CSS) ■■■■□"
34001496807866,"ES — Subject testable"
34003192847898,"ES — Subject tested"
34007978174715,"ES — Conversion optimizations added"
34008790513526,"ES — Subject search optimizations added"
34009658918292,"ES — Training page ported"
34010406022840,"ES — Filtered landing pages ported"
34011173664024,"ES — Homepage ported"
34012160161235,"ES — Training relateds ported"
34012634833920,"ES — Categories ported"
34013220944485,"ES — LearnMatch ported"
34001496807892,"ES — Internal documentation written"
34015138508079,"ES — Specs added"
34016009727939,"ES — API endpoints ported"
34016009727962,"ES — Search page ported"
34007592594625,"ES — Random stuff fixed"
34524645883808,"Trial Rachel for Expedition Leader"
34549135821894,"100% price complete on deal courses"
34549447192796,"≡ Pipeline review"
34558395428510,"Set-up email tracker tool"
34558395428538,"Outreach Nidap research list Go Requests"
34796434328580,"Rolled out Holacracy Safari feedback and video"
34751774785149,"Supported XML Providers with incomplete price"
35004692931385,"Bisc private Courseboard small fixes done"
34992259771338,"intercom meeting"
34989278873660,"Validate and organise a event for providers and partners"
34992259771404,"Visualised providers' product adoption"
35051021337884,"ES — Sorting fixed"
35330157615824,"Communicated review policy to providers"
35330658600409,"▶▶▶ LISTS ◀◀◀"
35330658600414,"≡ Mediapartner Projects DE"
35341890076385,"≡ e-Learning bookings log (HEMA, icademy)"
35545081943504,"Contacted all providers with deal about incomplete prices"
35551581549925,"≡ HelpScout follow-up"
35554373627696,"Improved admin UX/UI projects"
35575516735554,"Short booking form for e-learning trainings"
35643970213868,"❤︎ Yoga With Adriene"
35719111503929,"ES — Ranking score calculator tool hacked"
35716267109217,"Improved support TFC - Springest"
35716267109241,"Improved support KV - Springest"
35731879073363,"≡ Improved efficiency for customer outreach"
35721028781545,"♲ Improved air-quality in the office"
35744260913768,"IE8 SSL Certificate issues"
35871453110041,"≡  User Ideas"
35885311691171,"Improved Helpscout template on 'Edit conversion' page for faster support"
36019787524327,"Debbie ideas"
35910217892072,"Daily call list created in Helpscout"
36031338122374,"ES — Starting_places removed from ES index"
35872144546415,"Admin ListCart & hearts on subjects live"
35873013404624,"Monitor booking quality UK ■□□□□"
36033293450644,"Direct Debit"
36129082316004,"3 admin improvements live for Customer Sales ticket & phone preparation speed"
36121789611692,"Additional costs in price disclaimer"
36141214537944,"Additional Cost Rollout"
36150620072176,"♲ MCGregor Go explained to site owners + employees ■□□□□"
36126553642124,"Improved UX of subject stats-bar for Customer Sales"
35878369398777,"≡ Investor / Founder Inspiration Q&A Talks"
36201333581110,"Arranged banenruil HR-experiment "
35878369398899,"Everybody Learns UX Concepted"
36277597459943,"♲ Added all Aegon IN practice courses to their Go □□□□□ "
36277594312262,"♲ Improved login failure messaging on Go sites □□□□□ "
36277594312289,"♲ HEMA integration press release distributed □□□□□ "
36277594312317,"♲ Communication Go Features towards Employees/Site users Improved □□□□□ "
36277594312339,"♲ Overview of site adoption rates created □□□□□ "
36293948521169,"Plan goodbye party Carlos"
35878369399015,"🐵 My ♻️Future Projects"
36316840995533,"Calendar invite in booking confirmation mail"
36316840995536,"Approval by-passable at training level"
36293948521189,"⭐ Financial closing / Accountant questions"
36316840995539,"Improved login failure messaging on Go sites"
36309123024286,"Provider overview for Site Owners"
36138166870331,"2/3 Backend Developers Hired"
36436320284822,"Custom LearnMatch results shipped on Managementsite"
36435319157539,"Learn/ Read list AN"
36435319157570,"♲ Created 5 projects to improve customer sales efficiency"
36613423672012,"♲ Pitched three improvements for email feedback form"
36613423672034,"♲ Pitched 5 improvements for course search on website"
36619930631938,"Offboarded Carlos & Peter"
36622543093775,"Included BANT in all sales processes ■■■■□"
36622543093796,"Visualise the Flywheel ■□□□□"
36622543093811,"Create the Springest Playbook ■□□□□"
36644364023087,"Set-up Outreach cadence"
36752870030979,"Go Push 2.0"
36887889226552,"Setting up email campaign Pro ■■□□□"
